fecha_extraccion,sistema_origen,archivo_origen,nro_linea_archivo,legajo,nombre,apellido,departamento_codigo,departamento_descripcion,tipo_empleado,salario,precio_hora,precio_hora_extra,consultora_cuit,consultora_razon_social,evaluacion_2024,evaluacion_2023,evaluacion_2022,evaluacion_2021,evaluacion_2020,rotacion
2026-06-29,sistema_rrhh_legacy,rrhh.csv,138,138,Valentino,Gomez,D003,IT,Efectivo,125195.43,,,,,Excelente,Excelente,Bueno,Excelente,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,139,139,Santino,Castro,D001,Finanzas,Contratado,,3308.25,3616.14,30-87654321-0,Consultora Beta,Bueno,Bueno,Excelente,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,140,140,Victoria,Juarez,D005,Operaciones,Efectivo,124611.75,,,,,Excelente,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,141,141,Lucio,Diaz,D004,Ventas,Contratado,,3046.57,3357.03,30-99887766-1,Consultora Delta,Bueno,Regular,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,142,142,Juan Manuel,Perez,D004,Ventas,Efectivo,,,,,,Bueno,Bueno,Malo,Excelente,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,143,143,Pilar,Barrios,D002,Recursos Humanos,Contratado,,3448.63,5583.05,30-11223344-5,Consultora Gamma,Bueno,Excelente,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,144,144,Juan Gabriel,Gomez,D005,Operaciones,Efectivo,151614.06,,,,,Bueno,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,145,145,Pedro,Perez,D001,Finanzas,Contratado,,1897.86,3562.17,30-99887766-1,Consultora Delta,Bueno,Regular,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,146,146,Benjamin,Vazquez,D005,Operaciones,???,135451.06,,,,,Bueno,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,147,147,Luca,Perez,D001,Finanzas,Efectivo,135413.58,,,,,Bueno,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,148,148,Thiago Nicolas,Molina,D005,Operaciones,Efectivo,135451.43,,,,,Regular,Bueno,Malo,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,149,149,Pedro,Gonzalez,D003,IT,???,235581.94,,,,,Bueno,Regular,Bueno,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,150,150,Bautista,Cruz,D005,Operaciones,Contratado,,3456.71,5635.57,30-99887766-1,Consultora Delta,Bueno,Regular,Bueno,Malo,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,151,151,Florencia,Molina,D003,IT,Efectivo,148620.05,,,,,Excelente,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,152,152,Miguel Angel,Nuñez,D003,IT,Efectivo,139541.74,,,,,Excelente,Bueno,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,153,153,Felipe,Fernandez,D005,Operaciones,Efectivo,110541.92,,,,,Bueno,Bueno,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,154,154,Julieta,Mendoza,D002,Recursos Humanos,Efectivo,142769.08,,,,,Bueno,Excelente,Excelente,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,155,155,Violeta,Guzman,D001,Finanzas,Efectivo,96815.24,,,,,Excelente,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,156,156,Tiziano Valentin,Diaz,D003,IT,Contratado,,2810.55,4014.64,30-99887766-1,Consultora Delta,Bueno,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,157,157,Valentina,Gomez,D001,Finanzas,Efectivo,122456.22,,,,,Bueno,Bueno,Regular,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,158,158,Fausto,Cruz,D001,Finanzas,Efectivo,189439.76,,,,,Excelente,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,159,159,Lola,Rios,D001,Finanzas,Efectivo,63982.04,,,,,Bueno,Regular,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,160,160,Felipe,Soria,D005,Operaciones,Efectivo,140587.81,,,,,Bueno,Bueno,Excelente,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,161,161,Santino Ezequiel,Bravo,D004,Ventas,Efectivo,71618.52,,,,,Malo,Excelente,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,162,162,Nina,Lucero,D005,Operaciones,Efectivo,105842.04,,,,,Bueno,Regular,Excelente,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,163,163,Benjamin,Ponce,D005,Operaciones,Contratado,,3871.16,4564.28,30-87654321-0,Consultora Beta,Regular,Excelente,Bueno,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,164,164,Ignacio,Soria,D004,Ventas,Efectivo,87667.66,,,,,Bueno,Malo,Regular,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,165,165,Benjamin Ezequiel,Guzman,D005,Operaciones,Contratado,,2427.76,5179.6,30-99887766-1,Consultora Delta,Regular,Regular,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,166,166,Nina,Perez,D005,Operaciones,Efectivo,98089.0,,,,,Bueno,Bueno,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,167,167,Maia,Gomez,D001,Finanzas,Efectivo,126493.76,,,,,Regular,Bueno,Malo,Excelente,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,168,168,Luna,Mendez,D002,Recursos Humanos,Contratado,,3036.46,3848.4,30-11223344-5,Consultora Gamma,Malo,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,169,169,Delfina,Maldonado,D002,Recursos Humanos,Efectivo,184318.32,,,,,Malo,Regular,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,170,170,Malena,Sanchez,D004,Ventas,Contratado,,3507.14,2474.86,30-87654321-0,Consultora Beta,Regular,Bueno,Bueno,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,171,171,Violeta,Martinez,D002,Recursos Humanos,Efectivo,125593.63,,,,,Regular,Bueno,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,172,172,Benjamin,Lopez,D004,Ventas,Contratado,,2470.57,5352.43,30-99887766-1,Consultora Delta,Excelente,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,173,173,Ignacio,Guzman,D002,Recursos Humanos,Efectivo,96224.38,,,,,Excelente,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,174,174,Nahiara,Garcia,D003,IT,Efectivo,116557.91,,,,,Bueno,Bueno,Malo,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,175,175,Santino Benjamin,Ruiz,D004,Ventas,Contratado,,3403.99,,30-11223344-5,Consultora Gamma,Regular,Bueno,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,176,176,Lautaro Gabriel,Rojas,D005,Operaciones,Contratado,,2039.76,4165.5,30-11223344-5,Consultora Gamma,Excelente,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,177,177,Luisana,Gomez,D004,Ventas,Contratado,,2620.04,3846.67,30-87654321-0,Consultora Beta,Excelente,Regular,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,178,178,Faustino,Lopez,D001,Finanzas,Efectivo,172963.63,,,,,Bueno,Bueno,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,179,179,Luisina,Perez,D003,IT,Efectivo,132149.45,,,,,Regular,Regular,Bueno,Excelente,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,180,180,Santino,Benitez,D004,Ventas,Contratado,,1991.29,5417.86,30-99887766-1,Consultora Delta,Bueno,Excelente,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,181,181,Sebastian,Sanchez,D001,Finanzas,Contratado,,4697.72,5532.47,30-12345678-9,Consultora Alfa,Bueno,Malo,Excelente,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,182,182,Sofía,Gutierrez,D003,IT,Efectivo,74418.9,,,,,Bueno,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,183,183,Olivia,Silva,D003,IT,Contratado,,2612.61,5766.91,30-99887766-1,Consultora Delta,Bueno,Malo,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,184,184,Valentina,Vega,D002,Recursos Humanos,Contratado,,2433.86,4943.82,30-87654321-0,Consultora Beta,Regular,Bueno,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,185,185,Benjamin,Blanco,D003,IT,Efectivo,143239.02,,,,,Bueno,Bueno,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,186,186,Mateo Benjamin,Muñoz,D005,Operaciones,Efectivo,92192.09,,,,,Bueno,Bueno,Bueno,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,187,187,Thiago Nicolas,Carrizo,D005,Operaciones,Efectivo,118214.24,,,,,Bueno,Bueno,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,188,188,Guadalupe,Rodriguez,D004,Ventas,Efectivo,22761.98,,,,,Excelente,Excelente,Excelente,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,189,189,Vicente,Romero,D003,IT,Contratado,,2180.49,4247.43,30-12345678-9,Consultora Alfa,Bueno,Bueno,Bueno,Excelente,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,190,190,Josefina,Farias,D002,Recursos Humanos,Contratado,,2001.77,,30-87654321-0,Consultora Beta,Excelente,Bueno,Excelente,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,191,191,Joaquín,Garcia,D003,IT,Efectivo,77095.76,,,,,Malo,Excelente,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,192,192,Josefina,Ramirez,D004,Ventas,Efectivo,106798.67,,,,,Regular,Regular,Excelente,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,193,193,Lola,Garcia,D005,Operaciones,Efectivo,123922.22,,,,,Regular,Regular,Bueno,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,194,194,Juan Ignacio,Flores,D001,Finanzas,Contratado,,4153.02,3064.14,30-87654321-0,Consultora Beta,Bueno,Excelente,Malo,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,195,195,Nahiara Jazmin,Peralta,D003,IT,Contratado,,3930.53,4510.23,30-11223344-5,Consultora Gamma,Excelente,Malo,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,196,196,Alvaro,Cabrera,D002,Recursos Humanos,Efectivo,90554.74,,,,,Bueno,Excelente,Bueno,Malo,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,197,197,Julieta,Molina,D001,Finanzas,Contratado,,3369.68,4699.06,30-12345678-9,Consultora Alfa,Excelente,Malo,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,198,198,Benjamin,Garcia,D005,Operaciones,Contratado,,2519.83,4569.8,30-99887766-1,Consultora Delta,Regular,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,199,199,Pedro,Silva,D004,Ventas,Efectivo,108440.59,,,,,Excelente,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,200,200,Ambar,Medina,D003,IT,Contratado,,3090.81,5162.13,30-11223344-5,Consultora Gamma,Regular,Regular,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,201,201,Simon,Diaz,D003,IT,Efectivo,167580.5,,,,,Excelente,Bueno,Excelente,Excelente,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,202,202,Agustin,Mendoza,D004,Ventas,Efectivo,82865.54,,,,,Regular,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,203,203,Violeta,Lopez,D004,Ventas,Contratado,,4706.43,2547.91,30-99887766-1,Consultora Delta,Bueno,Bueno,Excelente,Malo,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,204,204,Catalina,Gutierrez,D002,Recursos Humanos,Efectivo,115446.45,,,,,Excelente,Bueno,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,205,205,Juan Manuel,Romero,D001,Finanzas,Contratado,,3470.65,4780.99,30-99887766-1,Consultora Delta,Excelente,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,206,206,Sara,Cardozo,D005,Operaciones,Efectivo,101319.01,,,,,Bueno,Excelente,Bueno,Regular,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,207,207,Felicitas,Martinez,D005,Operaciones,Efectivo,113756.33,,,,,Malo,Bueno,Regular,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,208,208,Sofia,Gonzalez,D002,Recursos Humanos,Contratado,,2605.6,3910.64,30-99887766-1,Consultora Delta,Bueno,Excelente,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,209,209,Emma,Herrera,D005,Operaciones,Contratado,,3679.68,4857.02,30-87654321-0,Consultora Beta,Bueno,Bueno,Excelente,Malo,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,210,210,Juan Francisco,Rodriguez,D003,IT,Efectivo,99212.71,,,,,Bueno,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,211,211,Renata,Morales,D001,Finanzas,Contratado,,3719.68,4807.3,30-11223344-5,Consultora Gamma,Regular,Regular,Bueno,Excelente,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,212,212,Santiago,Quiroga,D005,Operaciones,Efectivo,144385.86,,,,,Regular,Bueno,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,213,213,Morena,Martinez,D002,Recursos Humanos,Contratado,,3503.7,3671.0,30-87654321-0,Consultora Beta,Excelente,Malo,Excelente,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,214,214,Ambar,Gonzalez,D002,Recursos Humanos,Efectivo,103194.57,,,,,Regular,Malo,Regular,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,215,215,Gonzalo,Vazquez,D002,Recursos Humanos,Efectivo,142418.81,,,,,Malo,Bueno,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,216,216,Santino,Flores,D005,Operaciones,Efectivo,138311.11,,,,,Regular,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,217,217,Joaquin,Campos,D002,Recursos Humanos,Efectivo,119372.95,,,,,Bueno,Malo,Malo,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,218,218,Maximo,Rodriguez,D004,Ventas,Efectivo,123519.82,,,,,Bueno,Malo,Regular,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,219,219,Valentina,Farias,D004,Ventas,Contratado,,4022.13,3908.43,30-99887766-1,Consultora Delta,Regular,Malo,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,220,220,Facundo,Figueroa,D003,IT,Contratado,,3437.68,4297.81,30-11223344-5,Consultora Gamma,Regular,Bueno,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,221,221,Valentina ,Olivera,D001,Finanzas,Contratado,,2825.86,5598.78,30-87654321-0,Consultora Beta,Bueno,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,222,222,Mia,Duarte,D004,Ventas,Efectivo,144762.49,,,,,Regular,Excelente,Bueno,Malo,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,223,223,Uma,Cabrera,D004,Ventas,Efectivo,,,,,,Excelente,Malo,Bueno,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,224,224,Lucio,Gimenez,D005,Operaciones,Efectivo,159164.36,,,,,Regular,Regular,Excelente,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,225,225,Ludmila,Molina,D001,Finanzas,Contratado,,3016.8,5181.95,30-99887766-1,Consultora Delta,Regular,Excelente,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,226,226,Alfonsina,Villalba,D003,IT,Efectivo,110692.0,,,,,Excelente,Malo,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,227,227,Agustin,Perez,D002,Recursos Humanos,Contratado,,3259.33,4369.86,30-99887766-1,Consultora Delta,Bueno,Regular,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,228,228,Emma,Godoy,D001,Finanzas,Contratado,,3077.6,5095.16,30-11223344-5,Consultora Gamma,Bueno,Regular,Excelente,Regular,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,229,229,Bautista Benjamin,Pereyra,D005,Operaciones,Efectivo,95453.38,,,,,Bueno,Excelente,Malo,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,230,230,Lucía,Perez,D004,Ventas,Efectivo,182771.62,,,,,Regular,Malo,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,231,231,Bautista,Garcia,D002,Recursos Humanos,Efectivo,89819.48,,,,,Excelente,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,232,232,Victoria,Sanchez,D003,IT,Contratado,,2028.65,5658.11,30-11223344-5,Consultora Gamma,Bueno,Bueno,Malo,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,233,233,Juan Pablo,Fernandez,D003,IT,Efectivo,143749.88,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,234,234,Francisco,Ledesma,D005,Operaciones,Contratado,,3499.3,5128.35,30-12345678-9,Consultora Alfa,Bueno,Bueno,Bueno,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,235,235,Lucia,Rodriguez,D005,Operaciones,Efectivo,119632.6,,,,,Bueno,Excelente,Regular,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,236,236,Lola,Molina,D004,Ventas,Efectivo,93082.37,,,,,Bueno,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,237,237,Ciro,Diaz,D004,Ventas,Contratado,,3060.64,3822.84,30-11223344-5,Consultora Gamma,Regular,Bueno,Regular,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,238,238,Ciro,Barrios,D003,IT,Contratado,,3780.1,4352.94,30-12345678-9,Consultora Alfa,Malo,Excelente,Malo,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,239,239,Maria Victoria,Ledesma,D004,Ventas,Efectivo,95235.08,,,,,Regular,Bueno,Malo,Bueno,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,240,240,Jazmín,Vazquez,D005,Operaciones,Efectivo,110358.42,,,,,Regular,Excelente,Malo,Bueno,Excelente,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,241,241,Olivia,Gonzalez,D001,Finanzas,Contratado,,3330.35,3936.28,30-11223344-5,Consultora Gamma,Bueno,Regular,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,242,242,Lautaro,Navarro,D002,Recursos Humanos,Efectivo,95333.39,,,,,Malo,Regular,Excelente,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,243,243,Elena,Moyano,D001,Finanzas,Efectivo,127310.62,,,,,Excelente,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,244,244,Ciro,Cardozo,D001,Finanzas,Efectivo,127349.0,,,,,Bueno,Bueno,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,245,245,Manuel,Juarez,D005,Operaciones,Efectivo,104791.7,,,,,Bueno,Bueno,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,246,246,Delfina,Diaz,D002,Recursos Humanos,Efectivo,105868.85,,,,,Bueno,Bueno,Bueno,Regular,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,247,247,Lorenzo,Gonzalez,D005,Operaciones,Efectivo,126961.5,,,,,Malo,Malo,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,248,248,Alma,Peralta,D002,Recursos Humanos,Efectivo,76557.47,,,,,Excelente,Bueno,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,249,249,Lola,Lopez,D004,Ventas,Contratado,,1874.03,3781.56,30-99887766-1,Consultora Delta,Malo,Bueno,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,250,250,Valentin,Fernandez,D004,Ventas,Contratado,,2829.24,4810.91,30-12345678-9,Consultora Alfa,Bueno,Regular,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,251,251,Julian,Gonzalez,D001,Finanzas,Efectivo,164260.69,,,,,Regular,Regular,Bueno,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,252,252,Camila,Ortiz,D001,Finanzas,Efectivo,145729.79,,,,,Excelente,Regular,Regular,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,253,253,Martina,Moreno,D002,Recursos Humanos,Efectivo,115201.84,,,,,Bueno,Bueno,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,254,254,Valentino,Medina,D003,IT,Efectivo,119429.51,,,,,Bueno,Excelente,Malo,Bueno,Regular,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,255,255,Isabella,Alvarez,D003,IT,Efectivo,89924.12,,,,,Excelente,Regular,Regular,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,256,256,Delfina,Romero,D004,Ventas,Efectivo,119444.61,,,,,Excelente,Bueno,Bueno,Bueno,Bueno,1
2026-06-29,sistema_rrhh_legacy,rrhh.csv,257,257,Paulina,Alvarez,D003,IT,Efectivo,111340.24,,,,,Regular,Malo,Bueno,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,258,258,Gonzalo,Rivero,D002,Recursos Humanos,Efectivo,129681.56,,,,,Bueno,Excelente,Regular,Malo,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,259,259,Valentina,Rodriguez,D001,Finanzas,Contratado,,2338.22,5019.35,30-12345678-9,Consultora Alfa,Regular,Bueno,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,260,260,Benjamin,Rojas,D005,Operaciones,Efectivo,165982.17,,,,,Excelente,Bueno,Malo,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,261,261,Angel Gabriel,Sosa,D005,Operaciones,Efectivo,116737.2,,,,,Excelente,Bueno,Bueno,Malo,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,262,262,Lara,Vargas,D004,Ventas,Contratado,,3321.37,5190.14,30-87654321-0,Consultora Beta,Excelente,Excelente,Excelente,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,263,263,Jeremias,Navarro,D003,IT,Contratado,,2679.02,4724.09,30-12345678-9,Consultora Alfa,Bueno,Bueno,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,264,264,Maria Guadalupe,Diaz,D001,Finanzas,Contratado,,3010.07,4597.68,30-12345678-9,Consultora Alfa,Excelente,Bueno,Bueno,Excelente,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,265,265,Benjamin,Fernandez,D004,Ventas,Contratado,,2381.59,4524.51,30-11223344-5,Consultora Gamma,Bueno,Regular,Excelente,Bueno,Excelente,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,266,266,Juan Ignacio,Carrizo,D005,Operaciones,Efectivo,134939.95,,,,,Excelente,Excelente,Malo,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,267,267,Tiziano,Diaz,D003,IT,Efectivo,163534.31,,,,,Bueno,Excelente,Regular,Regular,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,268,268,Constanza,Vazquez,D005,Operaciones,Efectivo,148778.12,,,,,Regular,Bueno,Regular,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,269,269,Mateo,Juarez,D001,Finanzas,Efectivo,184595.47,,,,,Malo,Excelente,Bueno,Regular,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,270,270,Lautaro Ezequiel,Gomez,D005,Operaciones,Efectivo,96979.57,,,,,Regular,Excelente,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,271,271,Sara,Soto,D004,Ventas,Efectivo,146169.62,,,,,Bueno,Bueno,Excelente,Bueno,Regular,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,272,272,Santino,Gonzalez,D001,Finanzas,Efectivo,125500.26,,,,,Bueno,Regular,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,273,273,Josefina,Peralta,D003,IT,Efectivo,,,,,,Regular,Excelente,Excelente,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,274,274,Gino,Ruiz,D001,Finanzas,Efectivo,95751.05,,,,,Bueno,Excelente,Bueno,Bueno,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,275,275,Thiago Agustin,Rodriguez,D004,Ventas,Contratado,,2328.22,3900.61,30-87654321-0,Consultora Beta,Bueno,Excelente,Bueno,Excelente,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,276,276,Helena,Morales,D001,Finanzas,Efectivo,56283.13,,,,,Bueno,Bueno,Regular,Bueno,Malo,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,277,277,Santino,Ramos,D004,Ventas,Efectivo,104227.35,,,,,Excelente,Excelente,Bueno,Malo,Bueno,0
2026-06-29,sistema_rrhh_legacy,rrhh.csv,278,278,Mia Jazmin,Juarez,D003,IT,Efectivo,97226.02,,,,,Bueno,Regular,Bueno,Bueno,Bueno,0
